"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/10/2022","AQS","371190041","4","20","ug/m3 SC","19","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/11/2022","AQS","371190041","4","17","ug/m3 SC","16","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/12/2022","AQS","371190041","4","18","ug/m3 SC","17","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/13/2022","AQS","371190041","4","9","ug/m3 SC","8","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/14/2022","AQS","371190041","4","16","ug/m3 SC","15","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/15/2022","AQS","371190041","4","21","ug/m3 SC","19","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/16/2022","AQS","371190041","4","22","ug/m3 SC","20","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/17/2022","AQS","371190041","4","16","ug/m3 SC","15","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/18/2022","AQS","371190041","4","11","ug/m3 SC","10","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/19/2022","AQS","371190041","4","11","ug/m3 SC","10","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/20/2022","AQS","371190041","4","18","ug/m3 SC","17","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/25/2022","AQS","371190041","4","21","ug/m3 SC","19","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/26/2022","AQS","371190041","4","13","ug/m3 SC","12","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/27/2022","AQS","371190041","4","7","ug/m3 SC","6","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/28/2022","AQS","371190041","4","12","ug/m3 SC","11","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/29/2022","AQS","371190041","4","18","ug/m3 SC","17","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/30/2022","AQS","371190041","4","8","ug/m3 SC","7","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/31/2022","AQS","371190041","4","12","ug/m3 SC","11","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/01/2022","AQS","371190041","4","12","ug/m3 SC","11","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/02/2022","AQS","371190041","4","11","ug/m3 SC","10","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/03/2022","AQS","371190041","4","14","ug/m3 SC","13","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/04/2022","AQS","371190041","4","22","ug/m3 SC","20","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/05/2022","AQS","371190041","4","16","ug/m3 SC","15","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/06/2022","AQS","371190041","4","12","ug/m3 SC","11","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/07/2022","AQS","371190041","4","13","ug/m3 SC","12","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/08/2022","AQS","371190041","4","13","ug/m3 SC","12","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/09/2022","AQS","371190041","4","16","ug/m3 SC","15","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/10/2022","AQS","371190041","4","13","ug/m3 SC","12","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/11/2022","AQS","371190041","4","4","ug/m3 SC","4","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/12/2022","AQS","371190041","4","9","ug/m3 SC","8","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/13/2022","AQS","371190041","4","2","ug/m3 SC","2","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/14/2022","AQS","371190041","4","6","ug/m3 SC","6","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/15/2022","AQS","371190041","4","7","ug/m3 SC","6","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/16/2022","AQS","371190041","4","7","ug/m3 SC","6","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/17/2022","AQS","371190041","4","10","ug/m3 SC","9","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/18/2022","AQS","371190041","4","14","ug/m3 SC","13","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/19/2022","AQS","371190041","4","12","ug/m3 SC","11","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/20/2022","AQS","371190041","4","11","ug/m3 SC","10","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/21/2022","AQS","371190041","4","15","ug/m3 SC","14","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/22/2022","AQS","371190041","4","30","ug/m3 SC","28","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/23/2022","AQS","371190041","4","23","ug/m3 SC","21","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/24/2022","AQS","371190041","4","14","ug/m3 SC","13","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/25/2022","AQS","371190041","4","7","ug/m3 SC","6","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/26/2022","AQS","371190041","4","6","ug/m3 SC","6","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/27/2022","AQS","371190041","4","5","ug/m3 SC","5","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/28/2022","AQS","371190041","4","6","ug/m3 SC","6","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/29/2022","AQS","371190041","4","9","ug/m3 SC","8","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/30/2022","AQS","371190041","4","6","ug/m3 SC","6","Garinger High School","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/01/2022","AQS","371190047","4","10","ug/m3 SC","9","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/02/2022","AQS","371190047","4","7","ug/m3 SC","6","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/03/2022","AQS","371190047","4","3","ug/m3 SC","3","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/04/2022","AQS","371190047","4","5","ug/m3 SC","5","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/05/2022","AQS","371190047","4","10","ug/m3 SC","9","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/06/2022","AQS","371190047","4","15","ug/m3 SC","14","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/07/2022","AQS","371190047","4","4","ug/m3 SC","4","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/08/2022","AQS","371190047","4","7","ug/m3 SC","6","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/09/2022","AQS","371190047","4","11","ug/m3 SC","10","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/10/2022","AQS","371190047","4","2","ug/m3 SC","2","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/11/2022","AQS","371190047","4","7","ug/m3 SC","6","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/12/2022","AQS","371190047","4","12","ug/m3 SC","11","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/13/2022","AQS","371190047","4","25","ug/m3 SC","23","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/14/2022","AQS","371190047","4","14","ug/m3 SC","13","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/15/2022","AQS","371190047","4","13","ug/m3 SC","12","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/16/2022","AQS","371190047","4","5","ug/m3 SC","5","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/17/2022","AQS","371190047","4","7","ug/m3 SC","6","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/18/2022","AQS","371190047","4","8","ug/m3 SC","7","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/19/2022","AQS","371190047","4","15","ug/m3 SC","14","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/20/2022","AQS","371190047","4","13","ug/m3 SC","12","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/21/2022","AQS","371190047","4","7","ug/m3 SC","6","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/22/2022","AQS","371190047","4","9","ug/m3 SC","8","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
"01/23/2022","AQS","371190047","4","15","ug/m3 SC","14","Ramblewood Park","1","100.0000","81102","PM10 Total 0-10um STP","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.1239540008882","-80.907577"
