"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/08/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/09/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/10/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/11/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/12/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/13/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","17","71.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/14/2022","AQS","371830014","2","0.4","ppm","5","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/15/2022","AQS","371830014","2","0.4","ppm","5","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/16/2022","AQS","371830014","2","0.5","ppm","6","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/17/2022","AQS","371830014","2","0.4","ppm","5","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/18/2022","AQS","371830014","2","0.5","ppm","6","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/19/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/20/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/21/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/22/2022","AQS","371830014","2","0.4","ppm","5","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/23/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/24/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/25/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/26/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/27/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/28/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/29/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/30/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"03/31/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/01/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/02/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/03/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/04/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/05/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/06/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/07/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/08/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/09/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/10/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/11/2022","AQS","371830014","2","0.4","ppm","5","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/12/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/13/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","17","71.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/14/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/15/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/16/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/17/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/18/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/19/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/20/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/21/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/22/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/23/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/24/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/25/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/26/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/27/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/28/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/29/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"04/30/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/01/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/02/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/03/2022","AQS","371830014","2","0.4","ppm","5","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/04/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/05/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/06/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/07/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/08/2022","AQS","371830014","2","0.1","ppm","1","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/09/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","18","75.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/10/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/11/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/12/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/13/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/14/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/15/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/16/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/17/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","18","75.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/18/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/19/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/20/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/21/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/22/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/23/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/24/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/25/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/26/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/27/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/28/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/29/2022","AQS","371830014","2","0.5","ppm","6","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/30/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"05/31/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"06/01/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
